24	60	7
24	64	8
24	69	1
24	71	3
24	74	5
25	32	4
25	59	4
26	28	2
26	31	3
26	33	1
26	44	5
26	46	1
26	51	2
26	56	1
26	64	9
26	66	14
26	69	5
26	70	1
26	71	5
26	73	6
26	74	13
26	75	9
26	78	2
27	32	1
27	33	1
27	36	2
27	39	2
27	41	10
27	42	6
27	43	2
27	44	2
27	49	2
27	54	1
27	59	2
27	66	3
27	67	3
27	69	3
27	71	1
27	73	1
27	74	3
27	77	9
28	29	1
28	31	4
28	32	4
28	35	4
28	37	1
28	45	1
28	47	2
28	51	2
28	57	10
28	64	20
28	65	5
28	66	1
28	70	5
28	72	2
28	74	12
29	36	2
29	37	1
29	43	2
29	45	1
29	47	3
29	51	2
29	55	2
29	56	8
29	57	10
29	61	6
29	64	4
29	65	5
29	66	1
29	70	6
29	74	1
30	31	18
30	32	6
30	38	2
30	56	2
30	63	8
30	70	12
30	74	8
31	32	6
31	35	2
31	36	3
31	37	8
31	47	1
31	51	2
31	54	1
31	56	8
31	64	2
31	66	2
31	69	4
31	70	6
31	72	1
31	74	9
31	75	3
31	76	6
32	33	1
32	35	2
32	36	2
32	39	2
32	42	1
32	43	2
32	44	1
32	47	3
32	51	3
32	53	8
32	54	8
32	59	3
32	64	4
32	69	10
32	70	2
32	71	1
32	72	5
32	73	2
32	74	5
32	76	2
32	77	2
33	42	1
33	43	4
33	44	1
33	48	1
33	49	2
33	51	1
33	54	1
33	66	2
33	68	3
33	69	1
33	70	1
33	71	2
33	74	1
33	76	1
33	77	1
34	45	6
34	55	3
34	56	1
34	58	9
34	59	3
34	60	7
34	64	3
34	65	6
34	66	3
34	70	3
34	74	1
35	36	2
35	47	2
35	64	6
35	72	6
35	74	4
36	37	4
36	43	1
36	47	1
36	51	2
36	54	1
36	61	3
36	64	2
36	69	2
36	72	3
36	74	1
36	76	3
37	42	1
37	45	1
37	55	1
37	57	10
37	64	6
37	65	6
37	66	1
37	70	5
37	74	4
37	76	12
38	47	1
38	51	2
38	52	1
38	56	1
38	63	4
38	71	1
38	74	2
39	41	20
39	42	10
39	49	2
39	53	4
39	54	3
39	59	5
39	66	6
39	67	6
39	69	4
39	73	3
39	76	1
39	77	19
40	42	5
40	47	2
40	48	5
40	50	9
40	54	4
40	55	1
40	70	1
41	42	50
41	49	10
41	59	20
41	66	30
41	67	30
41	73	10
41	77	90
42	43	2
42	44	1
42	47	3
42	48	6
42	49	5
42	50	8
42	54	6
42	55	2
42	59	10
42	64	2
42	65	1
42	66	15
42	67	15
42	69	1
42	70	1
42	71	1
42	73	5
42	77	45
43	44	2
43	48	2
43	49	4
43	51	3
43	54	2
43	61	3
43	68	6
43	69	2
43	70	2
43	71	4
43	76	2
43	77	2
44	49	1
44	52	1
44	54	1
44	56	2
44	64	4
44	69	2
44	71	2
44	74	5
45	55	2
45	57	10
45	58	6
45	64	6
45	65	9
45	66	3
45	70	7
46	47	2
46	56	1
46	64	5
46	70	3
46	74	2
47	48	3
47	50	5
47	51	2
47	54	4
47	55	3
47	56	8
47	64	5
47	70	4
47	72	4
47	74	5
48	49	2
48	50	8
48	51	1
48	54	5
48	55	1
48	68	3
48	70	2
48	71	1
48	76	1
48	77	1
49	51	2
49	59	2
49	66	3
49	67	3
49	68	6
49	70	2
49	71	2
49	73	1
49	74	3
49	76	2
49	77	11
50	54	13
50	55	4
50	70	4
51	52	1
51	54	1
51	61	3
51	64	1
51	68	3
51	69	2
51	70	1
51	71	2
51	72	1
51	74	3
51	76	1
51	77	1
51	78	1
52	54	4
52	56	2
52	64	3
52	69	1
52	71	1
53	54	12
53	59	4
53	69	16
53	73	4
53	76	4
53	77	4
54	55	3
54	56	3
54	59	3
54	69	14
54	70	3
54	71	1
54	73	3
54	76	3
54	77	3
55	56	16
55	58	3
55	64	3
55	65	3
55	66	1
55	70	3
55	74	2
56	59	3
56	60	7
56	63	4
56	64	7
56	65	10
56	69	6
56	70	1
56	74	10
57	64	40
57	65	50
57	66	10
57	70	50
58	64	3
58	65	6
58	66	3
58	70	3
59	60	21
59	66	6
59	67	6
59	69	4
59	73	3
59	74	3
59	76	1
59	77	19
60	74	7
62	66	8
62	70	8
62	78	12
63	74	4
64	65	24
64	66	5
64	69	3
