16	190	2
16	200	1
16	204	1
16	206	3
16	207	15
16	209	2
16	218	1
17	22	19
17	33	5
17	48	9
17	54	27
17	55	122
17	56	4
17	57	5
17	62	5
17	63	23
17	67	13
17	70	19
17	73	23
17	89	19
17	92	9
17	93	17
17	116	13
17	119	4
17	132	25
17	138	29
17	152	35
17	158	9
17	160	5
17	163	5
17	171	5
17	172	5
17	173	11
17	181	73
17	184	5
17	198	11
17	208	8
17	222	3
17	223	9
17	225	21
18	19	3
18	20	2
18	21	5
18	22	7
18	23	16
18	24	5
18	25	5
18	26	4
18	27	4
18	30	2
18	33	2
18	34	1
18	35	2
18	37	7
18	40	1
18	41	3
18	42	5
18	44	1
18	45	11
18	47	2
18	50	1
18	51	1
18	52	29
18	53	2
18	54	3
18	55	18
18	56	1
18	58	1
18	62	4
18	63	2
18	64	4
18	66	6
18	70	3
18	71	8
18	72	13
18	74	1
18	75	2
18	78	2
18	79	2
18	83	1
18	84	1
18	87	4
18	89	3
18	90	10
18	92	2
18	96	8
18	97	1
18	98	1
18	99	3
18	100	3
18	101	4
18	102	2
18	109	8
18	110	1
18	111	3
18	113	1
18	114	2
18	115	1
18	116	1
18	117	1
18	118	3
18	119	1
18	121	1
18	122	31
18	123	3
18	124	9
18	125	2
18	126	3
18	127	1
18	131	2
18	134	2
18	135	3
18	136	6
18	137	5
18	138	6
18	139	3
18	140	5
18	141	1
18	142	2
18	143	8
18	144	12
18	145	10
18	146	15
18	147	21
18	148	3
18	149	4
18	150	3
18	156	5
18	157	4
18	159	1
18	160	6
18	162	5
18	163	2
18	165	12
18	166	3
18	167	3
18	168	1
18	169	5
18	170	4
18	171	2
18	172	1
18	173	2
18	174	4
18	175	2
18	176	1
18	177	4
18	178	9
18	179	1
18	180	2
18	181	8
18	184	1
18	185	4
18	186	9
18	188	1
18	189	9
18	190	4
18	192	4
18	194	1
18	195	2
18	196	4
18	198	1
18	200	8
18	201	8
18	203	4
18	204	2
18	206	13
18	209	1
18	210	4
18	211	7
18	212	1
18	213	1
18	215	5
18	216	15
18	217	5
18	218	2
18	219	3
18	222	1
18	223	3
18	224	3
18	226	3
18	227	2
18	228	2
18	229	1
18	230	2
19	20	1
19	22	4
19	23	1
19	29	1
19	41	1
19	45	3
19	58	8
19	66	9
19	70	4
19	78	1
19	79	3
